20230407027000,10,10,20,30,50,40,60,50,-15,5,-25,10,-35,-25,-55,-15,-30,0,-5,-45,20,40,10,5,BUY
20230407026300,65,95,5,100,50,35,75,85,20,-30,-40,65,25,-40,-30,25,5,-20,-30,35,-35,-50,-105,35,SELL
20230407024500,-125,20,125,145,85,70,115,170,-60,-120,-35,-125,-55,-130,-5,-160,-85,-115,25,-130,-30,-5,125,-100,BUY
20230407025100,-45,70,80,150,215,105,395,95,-150,-85,-175,-45,-245,-290,-250,-220,-490,-245,-255,-295,-315,-370,-280,-300,SELL
20230407016600,-5,25,25,50,60,65,55,100,-10,0,-15,-5,-30,-15,-30,-20,-30,-25,-35,-35,-55,-5,-45,-40,SELL
20230407015800,-25,70,35,105,175,110,170,385,-30,40,125,-25,65,70,135,100,130,195,270,110,280,560,655,245,BUY
20230407014700,-15,30,70,100,90,135,60,80,55,45,65,-15,0,35,-45,50,0,-40,-25,-60,-5,-25,-45,-40,SELL
20230407012900,95,120,130,250,150,145,110,70,210,110,85,95,180,75,-5,180,215,75,80,90,300,120,95,175,BUY
20230407006300,5,30,75,105,235,240,195,170,-150,-20,-225,5,-225,-90,-65,-220,-105,-15,10,-60,-25,40,20,15,BUY
20230407003500,55,55,10,65,165,105,150,95,-20,80,45,55,70,110,95,100,125,210,185,150,235,265,240,240,SELL
20230331045600,-60,0,70,70,70,40,40,40,-55,-55,-25,-60,-25,-55,-5,-85,-15,-45,5,-65,5,-25,20,-55,SELL
20230331044400,-80,30,85,115,70,90,70,105,-35,-80,10,-80,10,-15,80,-70,40,-5,95,0,35,25,50,15,SELL
20230331041600,-30,115,30,145,145,70,130,70,-20,-20,120,-30,100,25,145,90,40,25,75,115,25,-50,55,45,SELL
20230331039400,-15,15,25,40,35,55,30,45,-5,-10,10,-15,-35,-20,-35,-5,-50,-60,-40,-50,-75,-70,-55,-55,SELL
20230331034700,-45,15,65,80,70,65,60,75,-45,-55,-55,-45,-100,-115,-100,-100,-95,-115,-110,-145,-100,-105,-60,-155,SELL
20230331034000,-5,30,30,60,190,125,75,200,-60,70,95,-5,5,70,80,90,95,110,140,75,100,240,245,135,BUY
20230331033300,50,55,5,60,40,50,50,60,30,10,-10,50,20,10,-35,40,-20,-30,-50,15,-50,-50,-85,0,BUY
20230331031800,120,165,10,175,80,165,115,240,100,5,5,120,120,110,120,125,205,145,190,240,205,270,85,310,BUY
20230331030600,15,20,5,25,25,55,35,25,5,5,-15,15,-5,25,30,0,35,45,45,45,65,65,60,60,BUY
20230331024600,55,95,10,105,190,80,105,95,-80,5,-140,55,-150,-175,-165,-85,-125,-125,-85,-110,-90,-100,-115,-30,SELL
20230331022800,60,70,20,90,125,90,40,50,20,55,-55,60,15,15,-25,5,40,-10,-40,35,35,-5,-40,20,BUY
20230331012700,85,115,40,155,115,95,90,50,85,45,75,85,110,50,60,160,95,30,0,145,95,-10,10,85,BUY
20230331015600,65,160,5,165,120,100,80,85,35,-10,50,65,70,5,25,115,30,-55,-15,90,20,-60,-15,50,SELL
20230331007100,20,40,5,45,75,65,55,45,-35,-5,-50,20,-35,-15,5,-30,-5,5,10,25,15,15,25,30,BUY
20230324041000,45,50,5,55,75,100,80,50,5,25,-35,45,0,45,35,10,5,30,-10,80,0,-5,-15,35,SELL
20230324035600,70,80,30,110,130,175,60,70,-30,-10,-90,70,-165,-100,-265,-20,-200,-250,-290,-195,-195,-235,-230,-220,SELL
20230324033500,80,85,55,140,105,90,80,85,125,90,45,80,150,100,95,125,160,100,50,175,150,95,35,130,BUY
20230324032300,-130,30,130,160,100,175,100,155,-45,-105,-10,-130,-105,-90,15,-140,-20,-80,50,-115,-85,-90,-50,-80,SELL
20230324028900,100,105,5,110,40,50,70,30,80,10,0,100,90,30,-15,100,85,45,45,85,125,45,20,145,BUY
20230324027700,10,10,5,15,15,70,50,80,5,5,-10,10,-20,35,-15,40,0,35,30,-5,-25,40,-40,40,SELL
20230324027000,-240,5,245,250,230,290,355,560,-5,-25,165,-240,110,150,110,-75,-200,-95,40,-130,-10,300,395,-200,BUY
20230324024800,-15,45,30,75,60,115,60,65,10,-5,15,-15,-65,-25,-45,0,-50,-65,-35,-60,-30,-40,-5,-50,SELL
20230324023000,-50,25,55,80,60,145,45,85,-25,-45,0,-50,5,70,95,-50,80,45,90,45,75,80,115,40,BUY
20230324013200,5,30,50,80,105,190,85,45,10,35,20,5,35,145,140,25,165,170,170,145,200,165,175,175,BUY
20230324004600,100,115,15,130,115,135,185,155,85,70,85,100,150,155,135,185,215,270,240,235,310,335,345,340,BUY
20230324003600,-70,0,205,205,95,110,265,205,60,-50,-55,-70,-20,-115,-120,-125,-5,55,85,-190,70,70,-55,15,SELL
20230317043800,20,90,10,100,145,185,120,90,-30,15,-45,20,-80,5,75,-25,75,95,80,95,65,55,45,100,BUY
20230317042000,-110,15,110,125,80,100,150,75,-15,-60,-5,-110,-65,-90,30,-115,-110,-85,-75,-80,-130,-180,-55,-185,SELL
20230317039100,-15,15,25,40,65,45,55,35,-25,0,25,-15,30,35,50,10,50,65,95,35,90,85,90,80,BUY
20230317032800,-10,60,30,90,120,75,145,85,-75,-45,-90,-10,-120,-135,-105,-100,-115,-60,-15,-115,-40,-45,-20,-25,SELL
20230317026300,45,60,15,75,105,115,160,115,-45,-15,-65,45,-15,25,-10,-20,0,85,100,35,80,120,95,145,BUY
20230317023200,-60,20,125,145,135,445,165,180,15,5,50,-60,-260,40,-320,-10,-400,-380,-400,-380,-485,-450,-535,-460,SELL
20230317013700,45,90,20,110,105,115,155,185,45,40,70,45,65,70,110,115,65,110,5,155,60,135,135,50,BUY
20230317008100,-10,50,45,95,95,90,90,65,-45,-45,-70,-10,-100,-105,-135,-80,-110,-115,-75,-145,-70,-100,-40,-85,SELL
20230317006100,-240,10,240,250,265,110,200,185,-30,-15,220,-240,125,-15,190,-20,85,35,175,-50,0,-65,160,-65,BUY
20230317004300,-20,10,240,250,175,150,270,80,145,70,20,-20,135,35,-85,0,-130,-110,-350,-105,-180,-350,-345,-370,SELL
20230317001900,-80,5,100,105,95,115,150,205,-30,-40,25,-80,-70,-60,-50,-55,-100,-55,-55,-130,-45,55,100,-135,BUY
20230310044700,20,40,55,95,115,55,100,150,70,90,35,20,100,60,45,55,80,85,80,65,40,95,-10,100,SELL
20230310041700,85,90,5,95,160,185,95,135,55,120,90,85,10,100,-10,175,15,15,20,75,15,55,-70,105,BUY
20230310033500,45,60,25,85,75,95,105,45,0,-10,-55,45,-25,-15,-25,-10,-50,-30,-110,20,-85,-125,-125,-65,SELL
20230310034300,-55,35,65,100,125,130,125,65,-35,-10,55,-55,-45,-15,45,0,30,55,95,-10,75,40,120,40,BUY
20230310026100,-25,20,50,70,100,85,95,65,-20,10,0,-25,-35,-20,-50,-25,-40,-15,-5,-75,-20,-25,0,-30,SELL
20230310024200,40,50,20,70,105,60,90,50,-25,10,-55,40,-45,-55,-80,-15,-45,-25,-25,-40,15,-5,-10,15,BUY
20230310015500,65,170,100,270,575,105,95,65,-350,-45,-515,65,-380,-545,-480,-450,-390,-565,-530,-415,-415,-620,-545,-465,SELL
20230310013200,-40,5,90,95,70,125,75,70,20,-5,-5,-40,-65,-35,-115,-45,-105,-125,-95,-155,-110,-135,-135,-135,SELL
20230310007700,-5,25,5,30,60,70,60,65,-45,-15,-25,-5,-70,-30,-70,-30,-115,-85,-105,-75,-125,-90,-65,-110,SELL
20230310005300,35,40,50,90,80,105,80,60,65,55,45,35,120,135,105,80,120,110,65,140,120,90,95,100,BUY
20230310003800,-10,35,20,55,75,70,100,125,-50,-30,-40,-10,-70,-55,-25,-50,-115,-70,-85,-35,-150,-80,-110,-95,SELL
20230310001300,15,15,15,30,50,65,115,55,-20,0,-15,15,-30,5,-5,0,20,105,105,10,135,160,135,120,BUY
